n,degF,degG,degMAX,degOUT,tINITIALISE,tEVALUATE,tMULTIPLY,tCONSTRUCT,tRETURN,tTOTAL,CORRECTNESS
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7648,42,67468,1,75161,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7595,43,67439,1,75079,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7606,43,67464,1,75115,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7609,43,67468,1,75123,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7610,43,67454,1,75110,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7639,43,67457,1,75142,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7625,43,67455,1,75125,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7615,43,67435,1,75095,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7616,43,67414,1,75075,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,43,67448,1,75102,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7632,43,67440,1,75117,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7609,42,67669,1,75322,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7619,43,67428,1,75092,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7594,43,67443,1,75083,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7606,42,67477,1,75127,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7741,43,67421,1,75208,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7592,43,67430,1,75067,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7598,42,67432,1,75075,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,44,67647,1,75302,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7653,43,67483,1,75181,1
689960931088884849033689023336009222695077,9322,9322,9322,18644,0,7608,42,67443,1,75096,1
